Old_Route_ID,Old_Name,Action_Taken,New_Route_ID,Residential_Score,Commercial_Score,Composite_Demand_Score,Overlap_Metric,Population_Served,Old_Wait_Time,New_Wait_Time,Fleet_Required,Route_KM,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Fleet_Imputed,Reasoning_String
R0493,MAHESHPURA ↔ KARLOOP FLOORA,RETAINED_AS_FEEDER,FDR-232,4999.4,67.12,5066.52,0.0598,74486,21,15,3,14.899,1,1,0.5,1041.5,41.1,OSRM,True,"Route R0493 (MAHESHPURA ↔ KARLOOP FLOORA) retained as Feeder FDR-232. Distinct catchment of 74,486 residents across 14.9 km (overlap 6.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 4999.4/km | Commercial score 67.1/km."
R0500,MAHESH PURA ↔ MARH KARLOOP,RETAINED_AS_FEEDER,FDR-233,4999.4,67.12,5066.52,0.0598,74486,21,15,3,14.899,1,1,0.5,1041.5,41.1,OSRM,True,"Route R0500 (MAHESH PURA ↔ MARH KARLOOP) retained as Feeder FDR-233. Distinct catchment of 74,486 residents across 14.9 km (overlap 6.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 4999.4/km | Commercial score 67.1/km."
R0502,MAHESHPURA ↔ RAJPURA SUA NO 1,RETAINED_AS_FEEDER,FDR-086,6491.02,1683.77,8174.79,0.1751,20239,21,15,2,3.118,6,8,4.0,292.2,20.4,OSRM,True,"Route R0502 (MAHESHPURA ↔ RAJPURA SUA NO 1) retained as Feeder FDR-086. Distinct catchment of 20,239 residents across 3.1 km (overlap 17.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 21 min currently). Residential score 6491.0/km | Commercial score 1683.8/km."
R0507,MAHESHPURA CHOWK ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-349,1060.91,183.78,1244.69,0.0457,41853,19,15,8,39.45,8,6,3.0,2768.1,113.0,OSRM,True,"Route R0507 (MAHESHPURA CHOWK ↔ MAKWAL) retained as Feeder FDR-349. Distinct catchment of 41,853 residents across 39.5 km (overlap 4.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 8 minibuses targets 15-min headway (from 19 min currently). Residential score 1060.9/km | Commercial score 183.8/km."
R0508,MAHESHPURA CHOWK ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-127,6577.62,413.81,6991.43,0.14,111267,15,15,3,16.916,7,7,3.5,921.6,43.4,OSRM,True,"Route R0508 (MAHESHPURA CHOWK ↔ MISHRIWALA) retained as Feeder FDR-127. Distinct catchment of 111,267 residents across 16.9 km (overlap 14.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 15 min currently). Residential score 6577.6/km | Commercial score 413.8/km."
R0514,MAHESPURA ↔ LAHORI CHACK GHOU MANHASAN,RETAINED_AS_FEEDER,FDR-184,5755.17,75.45,5830.62,0.0754,76279,24,15,4,13.254,1,4,2.0,1132.7,48.0,OSRM,True,"Route R0514 (MAHESPURA ↔ LAHORI CHACK GHOU MANHASAN) retained as Feeder FDR-184. Distinct catchment of 76,279 residents across 13.3 km (overlap 7.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 5755.2/km | Commercial score 75.5/km."
R0521,MUTHI ↔ BAHUFORT,RETAINED_AS_FEEDER,FDR-099,7025.13,562.9,7588.03,0.1573,96722,20,15,3,13.768,10,5,2.5,878.5,39.4,OSRM,True,"Route R0521 (MUTHI ↔ BAHUFORT) retained as Feeder FDR-099. Distinct catchment of 96,722 residents across 13.8 km (overlap 15.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 7025.1/km | Commercial score 562.9/km."
R0522,MUTHI CAMP ↔ BAHU FORT,RETAINED_AS_FEEDER,FDR-090,7511.78,490.84,8002.62,0.1659,103302,25,15,4,13.752,9,8,4.0,1035.1,48.9,OSRM,True,"Route R0522 (MUTHI CAMP ↔ BAHU FORT) retained as Feeder FDR-090. Distinct catchment of 103,302 residents across 13.8 km (overlap 16.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 25 min currently). Residential score 7511.8/km | Commercial score 490.8/km."
R0523,MUTHI GAON ↔ BAHU FORT,RETAINED_AS_FEEDER,FDR-100,7025.13,562.9,7588.03,0.1573,96722,20,15,3,13.768,10,5,2.5,878.5,39.4,OSRM,True,"Route R0523 (MUTHI GAON ↔ BAHU FORT) retained as Feeder FDR-100. Distinct catchment of 96,722 residents across 13.8 km (overlap 15.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 7025.1/km | Commercial score 562.9/km."
R0525,MUTHI MIGRANT CAMP PHASE II ↔ BAHUFORT,RETAINED_AS_FEEDER,FDR-170,5810.75,369.54,6180.29,0.1921,121863,22,15,5,20.972,10,12,6.0,1323.9,64.5,OSRM,True,"Route R0525 (MUTHI MIGRANT CAMP PHASE II ↔ BAHUFORT) retained as Feeder FDR-170. Distinct catchment of 121,863 residents across 21.0 km (overlap 19.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 5810.8/km | Commercial score 369.5/km."
R0529,NAGROTA ↔ BAMYAL,RETAINED_AS_FEEDER,FDR-357,560.08,0.0,560.08,0.0101,10911,35,15,7,19.481,0,4,2.0,2556.2,102.6,OSRM,True,"Route R0529 (NAGROTA ↔ BAMYAL) retained as Feeder FDR-357. Distinct catchment of 10,911 residents across 19.5 km (overlap 1.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 35 min currently). Residential score 560.1/km | Commercial score 0.0/km."
R0532,NAGROTA ↔ JAGTI KERLI,RETAINED_AS_FEEDER,FDR-343,1460.79,0.0,1460.79,0.026,7973,32,15,3,5.458,0,6,3.0,643.4,31.6,OSRM,True,"Route R0532 (NAGROTA ↔ JAGTI KERLI) retained as Feeder FDR-343. Distinct catchment of 7,973 residents across 5.5 km (overlap 2.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 32 min currently). Residential score 1460.8/km | Commercial score 0.0/km."
R0533,NAGROTA ↔ JAGTI MIGRANT CAMP,RETAINED_AS_FEEDER,FDR-344,1460.79,0.0,1460.79,0.026,7973,32,15,3,5.458,0,6,3.0,643.4,31.6,OSRM,True,"Route R0533 (NAGROTA ↔ JAGTI MIGRANT CAMP) retained as Feeder FDR-344. Distinct catchment of 7,973 residents across 5.5 km (overlap 2.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 32 min currently). Residential score 1460.8/km | Commercial score 0.0/km."
R0534,NAGROTA ↔ KARLI PANJGHARIAN,RETAINED_AS_FEEDER,FDR-300,2724.88,197.78,2922.66,0.0076,13777,21,15,2,5.056,1,5,2.5,382.1,20.4,OSRM,True,"Route R0534 (NAGROTA ↔ KARLI PANJGHARIAN) retained as Feeder FDR-300. Distinct catchment of 13,777 residents across 5.1 km (overlap 0.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 21 min currently). Residential score 2724.9/km | Commercial score 197.8/km."
R0538,NAGROTA ↔ JAGTI JARI,RETAINED_AS_FEEDER,FDR-345,1460.79,0.0,1460.79,0.026,7973,32,15,3,5.458,0,6,3.0,643.4,31.6,OSRM,True,"Route R0538 (NAGROTA ↔ JAGTI JARI) retained as Feeder FDR-345. Distinct catchment of 7,973 residents across 5.5 km (overlap 2.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 32 min currently). Residential score 1460.8/km | Commercial score 0.0/km."
R0541,NARWAL ↔ HIRA CHACK GADLA,RETAINED_AS_FEEDER,FDR-215,5384.69,73.22,5457.91,0.0902,128694,15,15,4,23.9,4,6,3.0,1314.6,57.3,OSRM,True,"Route R0541 (NARWAL ↔ HIRA CHACK GADLA) retained as Feeder FDR-215. Distinct catchment of 128,694 residents across 23.9 km (overlap 9.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 15 min currently). Residential score 5384.7/km | Commercial score 73.2/km."
R0543,NARWAL ↔ HIRACHAK GARDLA,RETAINED_AS_FEEDER,FDR-005,3556.54,107.79,3664.33,0.0184,32994,22,15,3,9.277,1,8,4.0,891.6,43.4,OSRM,True,"Route R0543 (NARWAL ↔ HIRACHAK GARDLA) retained as Feeder FDR-005. Distinct catchment of 32,994 residents across 9.3 km (overlap 1.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 22 min currently). Residential score 3556.5/km | Commercial score 107.8/km."
R0544,NARWAL ↔ HALQA MARH CHAFFER CHAK,RETAINED_AS_FEEDER,FDR-214,5339.97,198.58,5538.55,0.0668,100840,18,15,4,18.884,6,5,2.5,1255.2,53.9,OSRM,True,"Route R0544 (NARWAL ↔ HALQA MARH CHAFFER CHAK) retained as Feeder FDR-214. Distinct catchment of 100,840 residents across 18.9 km (overlap 6.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 5340.0/km | Commercial score 198.6/km."
R0546,NARWAL ↔ GHO MANHASAN,RETAINED_AS_FEEDER,FDR-176,5880.83,159.4,6040.23,0.0797,101456,21,15,5,17.252,5,6,3.0,1397.5,60.5,OSRM,True,"Route R0546 (NARWAL ↔ GHO MANHASAN) retained as Feeder FDR-176. Distinct catchment of 101,456 residents across 17.3 km (overlap 8.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 21 min currently). Residential score 5880.8/km | Commercial score 159.4/km."
R0548,NARWAL ↔ BATEHRA,RETAINED_AS_FEEDER,FDR-200,5576.02,71.27,5647.29,0.0864,136908,14,15,4,24.553,4,4,2.0,1281.3,53.7,OSRM,True,"Route R0548 (NARWAL ↔ BATEHRA) retained as Feeder FDR-200. Distinct catchment of 136,908 residents across 24.6 km (overlap 8.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 14 min currently). Residential score 5576.0/km | Commercial score 71.3/km."
R0549,NARWAL ↔ SIDHRA,RETAINED_AS_FEEDER,FDR-303,2732.54,32.46,2765.0,0.04,147322,26,15,14,53.914,4,11,5.5,5033.8,205.6,OSRM,True,"Route R0549 (NARWAL ↔ SIDHRA) retained as Feeder FDR-303. Distinct catchment of 147,322 residents across 53.9 km (overlap 4.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 14 minibuses targets 15-min headway (from 26 min currently). Residential score 2732.5/km | Commercial score 32.5/km."
R0552,NARWAL ↔ LALYAL,RETAINED_AS_FEEDER,FDR-292,3204.1,59.49,3263.59,0.0814,53861,23,15,5,16.81,1,6,3.0,1562.0,66.8,OSRM,True,"Route R0552 (NARWAL ↔ LALYAL) retained as Feeder FDR-292. Distinct catchment of 53,861 residents across 16.8 km (overlap 8.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 23 min currently). Residential score 3204.1/km | Commercial score 59.5/km."
R0554,NARWAL ↔ SHOA JANDIAL,RETAINED_AS_FEEDER,FDR-245,4447.24,342.84,4790.08,0.0851,126475,20,15,6,28.439,12,6,3.0,1821.9,76.7,OSRM,True,"Route R0554 (NARWAL ↔ SHOA JANDIAL) retained as Feeder FDR-245. Distinct catchment of 126,475 residents across 28.4 km (overlap 8.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 20 min currently). Residential score 4447.2/km | Commercial score 342.8/km."
R0558,NARWAL ↔ KUNJWANI,RETAINED_AS_FEEDER,FDR-031,9055.21,541.27,9596.48,0.043,66918,19,15,2,7.39,4,3,1.5,401.6,18.8,OSRM,True,"Route R0558 (NARWAL ↔ KUNJWANI) retained as Feeder FDR-031. Distinct catchment of 66,918 residents across 7.4 km (overlap 4.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 19 min currently). Residential score 9055.2/km | Commercial score 541.3/km."
R0561,NARWAL ↔ MISHRIWALA SHAMACHAK,RETAINED_AS_FEEDER,FDR-143,6486.51,92.24,6578.75,0.1077,123062,16,15,4,18.972,4,6,3.0,1029.1,46.3,OSRM,True,"Route R0561 (NARWAL ↔ MISHRIWALA SHAMACHAK) retained as Feeder FDR-143. Distinct catchment of 123,062 residents across 19.0 km (overlap 10.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 16 min currently). Residential score 6486.5/km | Commercial score 92.2/km."
R0566,NARWAL ↔ GAJANSOO DEOSA NAPU,RETAINED_AS_FEEDER,FDR-249,4510.84,119.49,4630.33,0.0554,103817,18,15,5,23.015,5,4,2.0,1661.2,68.3,OSRM,True,"Route R0566 (NARWAL ↔ GAJANSOO DEOSA NAPU) retained as Feeder FDR-249. Distinct catchment of 103,817 residents across 23.0 km (overlap 5.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 18 min currently). Residential score 4510.8/km | Commercial score 119.5/km."
R0568,NARWAL ↔ GASHI LADORE,RETAINED_AS_FEEDER,FDR-157,6197.81,91.68,6289.49,0.1011,118310,18,15,4,19.089,4,6,3.0,1184.6,52.3,OSRM,True,"Route R0568 (NARWAL ↔ GASHI LADORE) retained as Feeder FDR-157. Distinct catchment of 118,310 residents across 19.1 km (overlap 10.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 6197.8/km | Commercial score 91.7/km."
R0571,NARWAL ↔ GAJANSOO SAHARAN,RETAINED_AS_FEEDER,FDR-244,4686.3,104.92,4791.22,0.0564,122828,25,15,7,26.21,5,15,7.5,2085.4,97.2,OSRM,True,"Route R0571 (NARWAL ↔ GAJANSOO SAHARAN) retained as Feeder FDR-244. Distinct catchment of 122,828 residents across 26.2 km (overlap 5.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 25 min currently). Residential score 4686.3/km | Commercial score 104.9/km."
R0572,NARWAL BALA ↔ SERI PANDITA,RETAINED_AS_FEEDER,FDR-179,5456.74,460.2,5916.94,0.1142,121538,24,15,5,22.273,11,10,5.0,1518.1,69.7,OSRM,True,"Route R0572 (NARWAL BALA ↔ SERI PANDITA) retained as Feeder FDR-179. Distinct catchment of 121,538 residents across 22.3 km (overlap 11.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 24 min currently). Residential score 5456.7/km | Commercial score 460.2/km."
R0577,NARWAL MANDI ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-353,1050.94,42.29,1093.23,0.038,49700,19,15,9,47.291,2,9,4.5,3163.8,131.6,OSRM,True,"Route R0577 (NARWAL MANDI ↔ MAKWAL) retained as Feeder FDR-353. Distinct catchment of 49,700 residents across 47.3 km (overlap 3.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 9 minibuses targets 15-min headway (from 19 min currently). Residential score 1050.9/km | Commercial score 42.3/km."
R0579,NARWAL PAIN ↔ HAKKAL PLATTA,RETAINED_AS_FEEDER,FDR-219,5256.2,129.92,5386.12,0.0909,40457,18,15,3,7.697,1,7,3.5,692.6,34.6,OSRM,True,"Route R0579 (NARWAL PAIN ↔ HAKKAL PLATTA) retained as Feeder FDR-219. Distinct catchment of 40,457 residents across 7.7 km (overlap 9.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 18 min currently). Residential score 5256.2/km | Commercial score 129.9/km."
R0580,NARWAL PAIN ↔ HAKKAL PLATTA,RETAINED_AS_FEEDER,FDR-220,5256.2,129.92,5386.12,0.0909,40457,18,15,3,7.697,1,7,3.5,692.6,34.6,OSRM,True,"Route R0580 (NARWAL PAIN ↔ HAKKAL PLATTA) retained as Feeder FDR-220. Distinct catchment of 40,457 residents across 7.7 km (overlap 9.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 18 min currently). Residential score 5256.2/km | Commercial score 129.9/km."
R0582,NARWAL PAIN CDA ROAD ↔ KOTLI JEEVAN NAGAR,RETAINED_AS_FEEDER,FDR-240,4736.68,136.65,4873.33,0.0832,34663,41,15,3,7.318,1,15,7.5,614.4,40.8,OSRM,True,"Route R0582 (NARWAL PAIN CDA ROAD ↔ KOTLI JEEVAN NAGAR) retained as Feeder FDR-240. Distinct catchment of 34,663 residents across 7.3 km (overlap 8.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 41 min currently). Residential score 4736.7/km | Commercial score 136.7/km."
R0583,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-169,5779.71,413.68,6193.39,0.1589,188615,25,15,9,32.634,15,16,8.0,2686.6,121.4,OSRM,True,"Route R0583 (NEW HIGH COURT JANIPUR ↔ BISHNAH) retained as Feeder FDR-169. Distinct catchment of 188,615 residents across 32.6 km (overlap 15.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 9 minibuses targets 15-min headway (from 25 min currently). Residential score 5779.7/km | Commercial score 413.7/km."
R0584,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-251,4274.01,345.98,4619.99,0.1466,114270,23,15,6,26.736,10,15,7.5,1872.3,89.0,OSRM,True,"Route R0584 (NEW HIGH COURT JANIPUR ↔ BISHNAH) retained as Feeder FDR-251. Distinct catchment of 114,270 residents across 26.7 km (overlap 14.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 23 min currently). Residential score 4274.0/km | Commercial score 346.0/km."
R0587,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,FDR-262,4160.63,271.56,4432.19,0.1571,206833,25,15,12,49.712,15,23,11.5,3791.2,171.8,OSRM,True,"Route R0587 (NEW HIGH COURT JANIPUR ↔ BISHNAH) retained as Feeder FDR-262. Distinct catchment of 206,833 residents across 49.7 km (overlap 15.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 12 minibuses targets 15-min headway (from 25 min currently). Residential score 4160.6/km | Commercial score 271.6/km."
